doi,title,author,variable,region,model,climate.scenario,value,estimation.year,unit,focus,study,publication.date
10.1080/02508060008686794,appraisal and assessment of world water resources,shiklomanov (2000),iww,global,,,1743,1970,km3/year,current,shiklomanov (2000).NA.NA,2000
10.1080/02508060008686794,appraisal and assessment of world water resources,shiklomanov (2000),iww,global,,,2112,1980,km3/year,current,shiklomanov (2000).NA.NA,2000
10.1080/02508060008686794,appraisal and assessment of world water resources,shiklomanov (2000),iww,global,,,2425,1990,km3/year,current,shiklomanov (2000).NA.NA,2000
10.1080/02508060008686794,appraisal and assessment of world water resources,shiklomanov (2000),iww,global,,,2504,1995,km3/year,current,shiklomanov (2000).NA.NA,2000
,human appropriation of renewable fresh water,postel et al (1996),iww,global,,,2880,1996,km3/year,current,postel et al (1996).NA.NA,1996
,world water in 2025 - global modeling and scenario analysis for the world commission on water for the 21st century,alcamo et al (2000),iww,global,WaterGAP2.0,,2464.68,1995,km3/year,current,alcamo et al (2000).WaterGAP2.0.NA,2000
10.1080/02508060008686794,appraisal and assessment of world water resources,shiklomanov (1997),iww,global,,,2503,1995,km3/year,current,shiklomanov (1997).NA.NA,1997
,the state of the world's land and water resources for food and agriculture,fao (2011),iww,global,,,2710,2003,km3/year,current,FAO (2011).NA.NA,2011
,the state of the world's land and water resources for food and agriculture,fao (2011),iww,global,,,2710,2006,km3/year,current,FAO (2011).NA.NA,2011
10.5194/hess-12-1027-2008,an integrated model for the assessment of global water resources - part 2: applications and assessments,hanasaki et al (2008),iww,global,integrated model,,2810,1995,km3/year,current,hanasaki et al (2008).integrated model.NA,2008
10.1016/j.jhydrol.2009.10.003,green and blue water accounting in the ganges and nile basins: implications for food and agricultural policy,sulser et al (2010),iww,global,IMPACT,,3128,2000,km3/year,current,sulser et al (2010).IMPACT.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,449.572090075744,1900,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,499.752180862638,1910,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,604.479206185093,1920,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,700.157723641643,1930,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,823.248856575544,1940,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,910.036739899376,1950,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,1243.69261519962,1960,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,1617.191228501,1970,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,2112.23273020501,1980,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,2535.85476882392,1990,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.5194/hess-14-1-2010,reconstructing 20th century global hydrography: a contribution to the global terrestrial network-hydrology,wisser et al (2010),iww,global,WBMplus,,3065.73818418378,2000,km3/year,current,wisser et al (2010).WBMplus.NA,2010
10.1029/2008GL035296,global irrigation water demand: variability and uncertainties arising from agricultural and climate data sets,wisser et al (2008),iww,global,WBMplus,CRU/aFAO.min,3000,1985,km3/year,current,wisser et al (2008).WBMplus.CRU/aFAO.min,2008
10.1029/2008GL035296,global irrigation water demand: variability and uncertainties arising from agricultural and climate data sets,wisser et al (2008),iww,global,WBMplus,CRU/aFAO.max,3400,1985,km3/year,current,wisser et al (2008).WBMplus.CRU/aFAO.max,2008
10.1029/2008GL035296,global irrigation water demand: variability and uncertainties arising from agricultural and climate data sets,wisser et al (2008),iww,global,WBMplus,CRU/aIWMI.min,3700,1985,km3/year,current,wisser et al (2008).WBMplus.CRU/aIWMI.min,2008
10.1029/2008GL035296,global irrigation water demand: variability and uncertainties arising from agricultural and climate data sets,wisser et al (2008),iww,global,WBMplus,CRU/aIWMI.max,4100,1985,km3/year,current,wisser et al (2008).WBMplus.CRU/aIWMI.max,2008
10.1029/2008GL035296,global irrigation water demand: variability and uncertainties arising from agricultural and climate data sets,wisser et al (2008),iww,global,WBMplus,NCEP/aFAO.min,2000,1985,km3/year,current,wisser et al (2008).WBMplus.NCEP/aFAO.min,2008
10.1029/2008GL035296,global irrigation water demand: variability and uncertainties arising from agricultural and climate data sets,wisser et al (2008),iww,global,WBMplus,NCEP/aFAO.max,2400,1985,km3/year,current,wisser et al (2008).WBMplus.NCEP/aFAO.max,2008
10.1029/2008GL035296,global irrigation water demand: variability and uncertainties arising from agricultural and climate data sets,wisser et al (2008),iww,global,WBMplus,NCEP/aIWMI.min,2500,1985,km3/year,current,wisser et al (2008).WBMplus.NCEP/aIWMI.min,2008
10.1029/2008GL035296,global irrigation water demand: variability and uncertainties arising from agricultural and climate data sets,wisser et al (2008),iww,global,WBMplus,NCEP/aIWMI.max,3000,1985,km3/year,current,wisser et al (2008).WBMplus.NCEP/aIWMI.max,2008
10.1029/2008GL035296,global irrigation water demand: variability and uncertainties arising from agricultural and climate data sets,wisser et al (2008),iww,global,WBMplus,CRU climate data,3100,1985,km3/year,current,wisser et al (2008).WBMplus.CRU climate data,2008
10.1002/2014WR015602,incorporation of groundwater pumping in a global land surface model with the representation of human impacts,pokhrel et al (2015),iww,global,HiGW-MAT,,2857,2000,km3/year,current,pokhrel et al (2015).HiGW-MAT.NA,2015
10.1002/2014WR015602,incorporation of groundwater pumping in a global land surface model with the representation of human impacts,pokhrel et al (2015),iww,global,HiGW-MAT,,3199,2000,km3/year,current,pokhrel et al (2015).HiGW-MAT.NA,2015
10.1029/2001WR000355,global modeling of irrigation water requirements,döll and siebert (2002),iww,global,WaterGAP2.1,,3256,2000,km3/year,current,döll and siebert (2002).WaterGAP2.1.NA,2002
10.1029/2001WR000355,global modeling of irrigation water requirements,döll and siebert (2002),iww,global,WaterGAP2.1,,2452,1975,km3/year,current,döll and siebert (2002).WaterGAP2.1.NA,2002
10.5194/esd-5-15-2014,"global modeling of withdrawal, allocation and consumptive use of surface water and groundwater resources",wada et al (2014),iww,global,PCR-GLOBWB,CRU TS2.1,2885,2000,km3/year,current,wada et al (2014).PCR-GLOBWB.CRU TS2.1,2014
10.5194/esd-5-15-2014,"global modeling of withdrawal, allocation and consumptive use of surface water and groundwater resources",wada et al (2014),iww,global,PCR-GLOBWB,ERA-Interim,2614,2000,km3/year,current,wada et al (2014).PCR-GLOBWB.ERA-Interim,2014
10.5194/esd-5-15-2014,"global modeling of withdrawal, allocation and consumptive use of surface water and groundwater resources",wada et al (2014),iww,global,PCR-GLOBWB,MERRA,2217,2000,km3/year,current,wada et al (2014).PCR-GLOBWB.MERRA,2014
10.5194/esd-5-15-2014,"global modeling of withdrawal, allocation and consumptive use of surface water and groundwater resources",wada et al (2014),iww,global,PCR-GLOBWB,CRU TS2.1 + ERA-Interim + MERRA,2572,2000,km3/year,current,wada et al (2014).PCR-GLOBWB.CRU TS2.1 + ERA-Interim + MERRA,2014
10.5194/esd-5-15-2014,"global modeling of withdrawal, allocation and consumptive use of surface water and groundwater resources",wada et al (2014),iww,global,PCR-GLOBWB, ERA-Interim + MERRA,2416,2000,km3/year,current,wada et al (2014).PCR-GLOBWB. ERA-Interim + MERRA,2014
10.1038/ncomms15900,reconciling irrigated food production with environmental flows for sustainable development goals implemntation,jagermeyr et al (2017),iww,global,LPJmL,,2409,1995,km3/year,current,jagermeyr et al (2017).LPJmL.NA,2017
10.5194/gmd-11-2429-2018,pcr-globwb 2: a 5 arcmin global hydrological and water resources model,sutanudjaja et al (2018),iww,global,PCR-GLOBWB,,2735,2008,km3/year,current,sutanudjaja et al (2018).PCR-GLOBWB.NA,2018
10.1029/2020MS002069,"global irrigation characteristics and effects simulated by fully coupled land surface, river and water management models in e3sm",zhou et al (2020),iww,global,E3SM,1SG,2253,1994,km3/year,current,zhou et al (2020).E3SM.1SG,2020
10.1029/2020MS002069,"global irrigation characteristics and effects simulated by fully coupled land surface, river and water management models in e3sm",zhou et al (2020),iww,global,E3SM,2SG,1571,1994,km3/year,current,zhou et al (2020).E3SM.2SG,2020
10.1029/2020MS002069,"global irrigation characteristics and effects simulated by fully coupled land surface, river and water management models in e3sm",zhou et al (2020),iww,global,E3SM,2SGM,2006,1994,km3/year,current,zhou et al (2020).E3SM.2SGM,2020
10.1029/2022MS003074,implementation and evaluation of irrigation techniques in the community land model,yao et al (2022),iww,global,CLM5,IRR,3600,2015,km3/year,current,yao et al (2022).CLM5.IRR,2022
10.1029/2022MS003074,implementation and evaluation of irrigation techniques in the community land model,yao et al (2022),iww,global,CLM5,CTL,910,2015,km3/year,current,yao et al (2022).CLM5.CTL,2022
10.1029/2022MS003074,implementation and evaluation of irrigation techniques in the community land model,yao et al (2022),iww,global,CLM5,IRR0-IRR1,1900,2015,km3/year,current,yao et al (2022).CLM5.IRR0-IRR1,2022
10.1002/2016JD025740,present-day irrigation mitigares heat extremes,thiery et al (2017),iww,global,CESM,,2185,1993,km3/year,current,thiery et al (2017).CESM.NA,2017
10.1002/2016JD025740,present-day irrigation mitigares heat extremes,thiery et al (2017),iww,global,CESM,,2391,1993,km3/year,current,thiery et al (2017).CESM.NA,2017
10.22004/ag.econ.288998,world agriculture towards 2030/2055,alexandratos and bruinsma (2012),iww,global,aquastat,,2926,2050,km3/year,current,alexandratos and bruinsma (2012).aquastat.NA,2012
10.1029/2007WR006331,agricultural green and blue water consumption and its influence on the global water system,rost et al (2008),iww,global,LPJmL,IPOT.min,2534,1985,km3/year,current,rost et al (2008).LPJmL.IPOT.min,2008
10.1029/2007WR006331,agricultural green and blue water consumption and its influence on the global water system,rost et al (2008),iww,global,LPJmL,IPOT.max,2566,1985,km3/year,current,rost et al (2008).LPJmL.IPOT.max,2008
10.1175/JHM-D-11-013.1,incorporating anthropogenic water regulation modules into a land surface model,pokhrel et al (2012),iww,global,H08 and MATSIRO,,2432,2000,km3/year,current,pokhrel et al (2012).H08 and MATSIRO.NA,2012
10.1175/JHM-D-11-013.1,incorporating anthropogenic water regulation modules into a land surface model,pokhrel et al (2012),iww,global,H08 and MATSIRO,,2492,2000,km3/year,current,pokhrel et al (2012).H08 and MATSIRO.NA,2012
10.1175/JHM-D-11-013.1,incorporating anthropogenic water regulation modules into a land surface model,pokhrel et al (2012),iww,global,H08 and MATSIRO,,2024,1995,km3/year,current,pokhrel et al (2012).H08 and MATSIRO.NA,2012
10.1175/JHM-D-11-013.1,incorporating anthropogenic water regulation modules into a land surface model,pokhrel et al (2012),iww,global,H08 and MATSIRO,,2292,1995,km3/year,current,pokhrel et al (2012).H08 and MATSIRO.NA,2012
10.1029/2007WR006331,agricultural green and blue water consumption and its influence on the global water system,rost et al (2008),iww,global,LPJmL,IPOT,2555,2000,km3/year,current,rost et al (2008).LPJmL.IPOT,2008
10.1029/2007WR006331,agricultural green and blue water consumption and its influence on the global water system,rost et al (2008),iww,global,LPJmL,ILIM,1161,2000,km3/year,current,rost et al (2008).LPJmL.ILIM,2008
10.2166/wcc.2021.255,united nations world water development report 2020: water and climate change,unesco (2020),iww,global,aquastat,,2300,1990,km3/year,current,unesco (2020).aquastat.NA,2020
10.2166/wcc.2021.255,united nations world water development report 2020: water and climate change,unesco (2020),iww,global,aquastat,,2769,2010,km3/year,current,unesco (2020).aquastat.NA,2020
10.5194/hess-19-3829-2015,globwat - a global water balance model to assess water use in irrigated agriculture,hoogeveen et al (2015),iww,global,GlobWat,,2657,2004,km3/year,current,hoogeveen et al (2015).GlobWat.NA,2015
10.5194/hess-19-3829-2015,globwat - a global water balance model to assess water use in irrigated agriculture,hoogeveen et al (2015),iww,global,WaterGAP2,,3594,1995,km3/year,current,hoogeveen et al (2015).WaterGAP2.NA,2015
10.5194/hess-19-3829-2015,globwat - a global water balance model to assess water use in irrigated agriculture,hoogeveen et al (2015),iww,global,WBMplus,,3250,2002,km3/year,current,hoogeveen et al (2015).WBMplus.NA,2015
10.5194/hess-19-3829-2015,globwat - a global water balance model to assess water use in irrigated agriculture,hoogeveen et al (2015),iww,global,LPJmL,,2650,2000,km3/year,current,hoogeveen et al (2015).LPJmL.NA,2015
10.5194/hess-19-3829-2015,globwat - a global water balance model to assess water use in irrigated agriculture,hoogeveen et al (2015),iww,global,PCR-GLOBWB,,2885,2000,km3/year,current,hoogeveen et al (2015).PCR-GLOBWB.NA,2015
10.1126/science.1128845,"global hydrological cycles and world water resources,",oki and kanae (2006),iww,global,,,2660,2000,km3/year,current,oki and kanae (2006).NA.NA,2006
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,BAU,2325.77319587629,2005,km3/year,current,chaturvedi et al (2015).GCAM.BAU,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,BAU,3501.03092783505,2020,km3/year,current,chaturvedi et al (2015).GCAM.BAU,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,BAU,4676.28865979381,2035,km3/year,current,chaturvedi et al (2015).GCAM.BAU,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,BAU,5579.38144329897,2050,km3/year,current,chaturvedi et al (2015).GCAM.BAU,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,BAU,5665.9793814433,2065,km3/year,current,chaturvedi et al (2015).GCAM.BAU,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,BAU,5443.29896907217,2080,km3/year,current,chaturvedi et al (2015).GCAM.BAU,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,BAU,4936.0824742268,2095,km3/year,current,chaturvedi et al (2015).GCAM.BAU,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,2.5FFICT,9344.96890898813,2095,km3/year,current,chaturvedi et al (2015).GCAM.2.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,2.5FFICT,9183.12488223102,2080,km3/year,current,chaturvedi et al (2015).GCAM.2.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,2.5FFICT,8283.51705294894,2065,km3/year,current,chaturvedi et al (2015).GCAM.2.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,2.5FFICT,6591.50061239872,2050,km3/year,current,chaturvedi et al (2015).GCAM.2.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,2.5FFICT,4954.27619182212,2035,km3/year,current,chaturvedi et al (2015).GCAM.2.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,2.5FFICT,3644.86173921236,2020,km3/year,current,chaturvedi et al (2015).GCAM.2.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,2.5FFICT,2335.38840211042,2005,km3/year,current,chaturvedi et al (2015).GCAM.2.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,3.5FFICT,8825.78434143584,2095,km3/year,current,chaturvedi et al (2015).GCAM.3.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,3.5FFICT,8226.84072922555,2080,km3/year,current,chaturvedi et al (2015).GCAM.3.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,3.5FFICT,6944.71923874129,2065,km3/year,current,chaturvedi et al (2015).GCAM.3.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,3.5FFICT,5935.76290748069,2050,km3/year,current,chaturvedi et al (2015).GCAM.3.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,3.5FFICT,4817.63472771811,2035,km3/year,current,chaturvedi et al (2015).GCAM.3.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,3.5FFICT,3535.54267947993,2020,km3/year,current,chaturvedi et al (2015).GCAM.3.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,3.5FFICT,2362.710806482,2005,km3/year,current,chaturvedi et al (2015).GCAM.3.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,4.5FFICT,7568.98318258903,2095,km3/year,current,chaturvedi et al (2015).GCAM.4.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,4.5FFICT,6587.46702468438,2080,km3/year,current,chaturvedi et al (2015).GCAM.4.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,4.5FFICT,5961.08323911815,2065,km3/year,current,chaturvedi et al (2015).GCAM.4.5FFICT,2015
10.1007/s11027-013-9497-4,climate mitigation policy implications for global irrigation water demand,chaturvedi et al (2015),iww,global,GCAM,4.5FFICT,5662.53886376484,2050,km3/year,current,chaturvedi et al (2015).GCAM.4.5FFICT,2015
